"","Impact","Driver","ImpactDirection","count"
"1160","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Complex",66
"1161","X2.12.Impact..Composition","driver.frazzle..land.ice..change","NoChange",3
"1162","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Increase",2
"1163","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Decrease",8
"1164","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Complex",14
"1165","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","NoChange",5
"1166","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Increase",20
"1167","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Decrease",5
"1168","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Complex",2
"1169","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","NoChange",2
"1170","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Increase",6
"1171","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Decrease",4
"1172","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Complex",5
"1173","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","NoChange",2
"1174","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Increase",8
"1175","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Decrease",1
"1176","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Complex",1
"1177","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","NoChange",3
"1178","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Increase",5
"1179","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Decrease",17
"1180","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Complex",10
"1181","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","NoChange",2
"1182","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Increase",14
"1183","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Decrease",2
"1184","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Complex",32
"1185","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","NoChange",6
"1186","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Increase",4
"1187","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Decrease",3
"1188","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Complex",3
"1189","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","NoChange",3
"1190","X2.12.Impact..Management","driver.frazzle..land.ice..change","Increase",12
"1191","X2.12.Impact..Management","driver.frazzle..land.ice..change","Decrease",1
"1192","X2.12.Impact..Management","driver.frazzle..land.ice..change","Complex",18
"1193","X2.12.Impact..Management","driver.frazzle..land.ice..change","NoChange",4
"1194","X2.12.Impact..Other","driver.frazzle..land.ice..change","Increase",14
"1195","X2.12.Impact..Other","driver.frazzle..land.ice..change","Decrease",6
"1196","X2.12.Impact..Other","driver.frazzle..land.ice..change","Complex",6
"1197","X2.12.Impact..Other","driver.frazzle..land.ice..change","NoChange",3
"1198","X2.12.Impact..Abundance","driver.surface.water.change","Increase",27
"1199","X2.12.Impact..Abundance","driver.surface.water.change","Decrease",48
"1200","X2.12.Impact..Abundance","driver.surface.water.change","Complex",45
"1201","X2.12.Impact..Richness","driver.surface.water.change","Increase",7
"1202","X2.12.Impact..Richness","driver.surface.water.change","Decrease",12
"1203","X2.12.Impact..Richness","driver.surface.water.change","Complex",33
"1204","X2.12.Impact..Richness","driver.surface.water.change","NoChange",2
"1205","X2.12.Impact..Loss","driver.surface.water.change","Increase",22
"1206","X2.12.Impact..Loss","driver.surface.water.change","Decrease",6
"1207","X2.12.Impact..Loss","driver.surface.water.change","Complex",16
"1208","X2.12.Impact..Loss","driver.surface.water.change","NoChange",5
"1209","X2.12.Impact..Disease","driver.surface.water.change","Increase",60
"1210","X2.12.Impact..Disease","driver.surface.water.change","Complex",7
"1211","X2.12.Impact..Disease","driver.surface.water.change","NoChange",4
"1212","X2.12.Impact..Invasion","driver.surface.water.change","Increase",45
"1213","X2.12.Impact..Invasion","driver.surface.water.change","Complex",7
"1214","X2.12.Impact..Invasion","driver.surface.water.change","NoChange",2
"1215","X2.12.Impact..Composition","driver.surface.water.change","Increase",19
"1216","X2.12.Impact..Composition","driver.surface.water.change","Decrease",2
"1217","X2.12.Impact..Composition","driver.surface.water.change","Complex",66
"1218","X2.12.Impact..Composition","driver.surface.water.change","NoChange",3
"1219","X2.12.Impact..Genetics","driver.surface.water.change","Increase",2
"1220","X2.12.Impact..Genetics","driver.surface.water.change","Decrease",8
"1221","X2.12.Impact..Genetics","driver.surface.water.change","Complex",14
"1222","X2.12.Impact..Genetics","driver.surface.water.change","NoChange",5
"1223","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Increase",20
"1224","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Decrease",5
"1225","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Complex",2
"1226","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","NoChange",2
"1227","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Increase",6
"1228","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Decrease",4
"1229","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Complex",5
"1230","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","NoChange",2
"1231","X2.12.Impact..Urbanization","driver.surface.water.change","Increase",8
"1232","X2.12.Impact..Urbanization","driver.surface.water.change","Decrease",1
"1233","X2.12.Impact..Urbanization","driver.surface.water.change","Complex",1
"1234","X2.12.Impact..Urbanization","driver.surface.water.change","NoChange",3
"1235","X2.12.Impact..Connectivity","driver.surface.water.change","Increase",5
"1236","X2.12.Impact..Connectivity","driver.surface.water.change","Decrease",17
"1237","X2.12.Impact..Connectivity","driver.surface.water.change","Complex",10
"1238","X2.12.Impact..Connectivity","driver.surface.water.change","NoChange",2
"1239","X2.12.Impact..Trophic","driver.surface.water.change","Increase",14
"1240","X2.12.Impact..Trophic","driver.surface.water.change","Decrease",2
"1241","X2.12.Impact..Trophic","driver.surface.water.change","Complex",32
"1242","X2.12.Impact..Trophic","driver.surface.water.change","NoChange",6
"1243","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Increase",4
"1244","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Decrease",3
"1245","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Complex",3
"1246","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","NoChange",3
"1247","X2.12.Impact..Management","driver.surface.water.change","Increase",12
"1248","X2.12.Impact..Management","driver.surface.water.change","Decrease",1
"1249","X2.12.Impact..Management","driver.surface.water.change","Complex",18
"1250","X2.12.Impact..Management","driver.surface.water.change","NoChange",4
"1251","X2.12.Impact..Other","driver.surface.water.change","Increase",14
"1252","X2.12.Impact..Other","driver.surface.water.change","Decrease",6
"1253","X2.12.Impact..Other","driver.surface.water.change","Complex",6
"1254","X2.12.Impact..Other","driver.surface.water.change","NoChange",3
"1255","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Increase",27
"1256","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Decrease",48
"1257","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Complex",45
"1258","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Increase",7
"1259","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Decrease",12
"1260","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Complex",33
"1261","X2.12.Impact..Richness","driver.freshwater.chemistry.change","NoChange",2
"1262","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Increase",22
"1263","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Decrease",6
"1264","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Complex",16
"1265","X2.12.Impact..Loss","driver.freshwater.chemistry.change","NoChange",5
"1266","X2.12.Impact..Disease","driver.freshwater.chemistry.change","Increase",60
"1267","X2.12.Impact..Disease","driver.freshwater.chemistry.change","Complex",7
"1268","X2.12.Impact..Disease","driver.freshwater.chemistry.change","NoChange",4
"1269","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","Increase",45
"1270","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","Complex",7
"1271","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","NoChange",2
"1272","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Increase",19
"1273","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Decrease",2
"1274","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Complex",66
"1275","X2.12.Impact..Composition","driver.freshwater.chemistry.change","NoChange",3
"1276","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Increase",2
"1277","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Decrease",8
"1278","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Complex",14
"1279","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","NoChange",5
"1280","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Increase",20
"1281","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Decrease",5
"1282","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Complex",2
"1283","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","NoChange",2
"1284","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Increase",6
"1285","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Decrease",4
"1286","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Complex",5
"1287","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","NoChange",2
"1288","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Increase",8
"1289","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Decrease",1
"1290","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Complex",1
"1291","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","NoChange",3
"1292","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Increase",5
"1293","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Decrease",17
"1294","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Complex",10
"1295","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","NoChange",2
"1296","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Increase",14
"1297","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Decrease",2
"1298","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Complex",32
"1299","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","NoChange",6
"1300","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Increase",4
"1301","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Decrease",3
"1302","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Complex",3
"1303","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","NoChange",3
"1304","X2.12.Impact..Management","driver.freshwater.chemistry.change","Increase",12
"1305","X2.12.Impact..Management","driver.freshwater.chemistry.change","Decrease",1
"1306","X2.12.Impact..Management","driver.freshwater.chemistry.change","Complex",18
"1307","X2.12.Impact..Management","driver.freshwater.chemistry.change","NoChange",4
"1308","X2.12.Impact..Other","driver.freshwater.chemistry.change","Increase",14
"1309","X2.12.Impact..Other","driver.freshwater.chemistry.change","Decrease",6
"1310","X2.12.Impact..Other","driver.freshwater.chemistry.change","Complex",6
"1311","X2.12.Impact..Other","driver.freshwater.chemistry.change","NoChange",3
"1312","X2.12.Impact..Abundance","driver.wind.pattern.change","Increase",27
"1313","X2.12.Impact..Abundance","driver.wind.pattern.change","Decrease",48
"1314","X2.12.Impact..Abundance","driver.wind.pattern.change","Complex",45
"1315","X2.12.Impact..Richness","driver.wind.pattern.change","Increase",7
"1316","X2.12.Impact..Richness","driver.wind.pattern.change","Decrease",12
"1317","X2.12.Impact..Richness","driver.wind.pattern.change","Complex",33
"1318","X2.12.Impact..Richness","driver.wind.pattern.change","NoChange",2
"1319","X2.12.Impact..Loss","driver.wind.pattern.change","Increase",22
"1320","X2.12.Impact..Loss","driver.wind.pattern.change","Decrease",6
"1321","X2.12.Impact..Loss","driver.wind.pattern.change","Complex",16
"1322","X2.12.Impact..Loss","driver.wind.pattern.change","NoChange",5
"1323","X2.12.Impact..Disease","driver.wind.pattern.change","Increase",60
"1324","X2.12.Impact..Disease","driver.wind.pattern.change","Complex",7
"1325","X2.12.Impact..Disease","driver.wind.pattern.change","NoChange",4
"1326","X2.12.Impact..Invasion","driver.wind.pattern.change","Increase",45
"1327","X2.12.Impact..Invasion","driver.wind.pattern.change","Complex",7
"1328","X2.12.Impact..Invasion","driver.wind.pattern.change","NoChange",2
"1329","X2.12.Impact..Composition","driver.wind.pattern.change","Increase",19
"1330","X2.12.Impact..Composition","driver.wind.pattern.change","Decrease",2
"1331","X2.12.Impact..Composition","driver.wind.pattern.change","Complex",66
"1332","X2.12.Impact..Composition","driver.wind.pattern.change","NoChange",3
"1333","X2.12.Impact..Genetics","driver.wind.pattern.change","Increase",2
"1334","X2.12.Impact..Genetics","driver.wind.pattern.change","Decrease",8
"1335","X2.12.Impact..Genetics","driver.wind.pattern.change","Complex",14
"1336","X2.12.Impact..Genetics","driver.wind.pattern.change","NoChange",5
"1337","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Increase",20
"1338","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Decrease",5
"1339","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Complex",2
"1340","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","NoChange",2
"1341","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Increase",6
"1342","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Decrease",4
"1343","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Complex",5
"1344","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","NoChange",2
"1345","X2.12.Impact..Urbanization","driver.wind.pattern.change","Increase",8
"1346","X2.12.Impact..Urbanization","driver.wind.pattern.change","Decrease",1
"1347","X2.12.Impact..Urbanization","driver.wind.pattern.change","Complex",1
"1348","X2.12.Impact..Urbanization","driver.wind.pattern.change","NoChange",3
"1349","X2.12.Impact..Connectivity","driver.wind.pattern.change","Increase",5
"1350","X2.12.Impact..Connectivity","driver.wind.pattern.change","Decrease",17
"1351","X2.12.Impact..Connectivity","driver.wind.pattern.change","Complex",10
"1352","X2.12.Impact..Connectivity","driver.wind.pattern.change","NoChange",2
"1353","X2.12.Impact..Trophic","driver.wind.pattern.change","Increase",14
"1354","X2.12.Impact..Trophic","driver.wind.pattern.change","Decrease",2
"1355","X2.12.Impact..Trophic","driver.wind.pattern.change","Complex",32
"1356","X2.12.Impact..Trophic","driver.wind.pattern.change","NoChange",6
"1357","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Increase",4
"1358","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Decrease",3
"1359","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Complex",3
"1360","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","NoChange",3
"1361","X2.12.Impact..Management","driver.wind.pattern.change","Increase",12
"1362","X2.12.Impact..Management","driver.wind.pattern.change","Decrease",1
"1363","X2.12.Impact..Management","driver.wind.pattern.change","Complex",18
"1364","X2.12.Impact..Management","driver.wind.pattern.change","NoChange",4
"1365","X2.12.Impact..Other","driver.wind.pattern.change","Increase",14
"1366","X2.12.Impact..Other","driver.wind.pattern.change","Decrease",6
"1367","X2.12.Impact..Other","driver.wind.pattern.change","Complex",6
"1368","X2.12.Impact..Other","driver.wind.pattern.change","NoChange",3
"1369","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Increase",27
"1370","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Decrease",48
"1371","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Complex",45
"1372","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Increase",7
"1373","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Decrease",12
"1374","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Complex",33
"1375","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","NoChange",2
"1376","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Increase",22
"1377","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Decrease",6
"1378","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Complex",16
"1379","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","NoChange",5
"1380","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","Increase",60
"1381","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","Complex",7
"1382","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","NoChange",4
"1383","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","Increase",45
"1384","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","Complex",7
"1385","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","NoChange",2
"1386","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Increase",19
"1387","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Decrease",2
"1388","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Complex",66
"1389","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","NoChange",3
"1390","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Increase",2
"1391","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Decrease",8
"1392","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Complex",14
"1393","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","NoChange",5
"1394","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Increase",20
"1395","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Decrease",5
"1396","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Complex",2
"1397","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","NoChange",2
"1398","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Increase",6
"1399","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Decrease",4
"1400","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Complex",5
"1401","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","NoChange",2
"1402","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Increase",8
"1403","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Decrease",1
"1404","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Complex",1
"1405","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","NoChange",3
"1406","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Increase",5
"1407","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Decrease",17
"1408","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Complex",10
"1409","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","NoChange",2
"1410","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Increase",14
"1411","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Decrease",2
"1412","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Complex",32
"1413","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","NoChange",6
"1414","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Increase",4
"1415","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Decrease",3
"1416","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Complex",3
"1417","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","NoChange",3
"1418","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Increase",12
"1419","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Decrease",1
"1420","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Complex",18
"1421","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","NoChange",4
"1422","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Increase",14
"1423","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Decrease",6
"1424","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Complex",6
"1425","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","NoChange",3
"1426","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",27
"1427","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",48
"1428","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",45
"1429","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",7
"1430","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",12
"1431","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",33
"1432","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1433","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",22
"1434","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",6
"1435","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",16
"1436","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",5
"1437","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",60
"1438","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",7
"1439","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1440","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",45
"1441","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",7
"1442","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1443","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",19
"1444","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",2
"1445","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",66
"1446","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1447","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",2
"1448","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",8
"1449","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",14
"1450","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",5
"1451","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",20
"1452","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",5
"1453","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",2
"1454","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1455","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",6
"1456","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",4
"1457","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",5
"1458","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1459","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",8
"1460","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",1
"1461","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",1
"1462","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1463","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",5
"1464","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",17
"1465","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",10
"1466","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1467","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",14
"1468","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",2
"1469","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",32
"1470","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",6
"1471","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",4
"1472","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",3
"1473","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",3
"1474","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1475","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",12
"1476","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",1
"1477","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",18
"1478","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1479","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",14
"1480","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",6
"1481","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",6
"1482","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1483","X2.12.Impact..Abundance","driver.snow.pack.change","Increase",27
"1484","X2.12.Impact..Abundance","driver.snow.pack.change","Decrease",48
"1485","X2.12.Impact..Abundance","driver.snow.pack.change","Complex",45
"1486","X2.12.Impact..Richness","driver.snow.pack.change","Increase",7
"1487","X2.12.Impact..Richness","driver.snow.pack.change","Decrease",12
"1488","X2.12.Impact..Richness","driver.snow.pack.change","Complex",33
"1489","X2.12.Impact..Richness","driver.snow.pack.change","NoChange",2
"1490","X2.12.Impact..Loss","driver.snow.pack.change","Increase",22
"1491","X2.12.Impact..Loss","driver.snow.pack.change","Decrease",6
"1492","X2.12.Impact..Loss","driver.snow.pack.change","Complex",16
"1493","X2.12.Impact..Loss","driver.snow.pack.change","NoChange",5
"1494","X2.12.Impact..Disease","driver.snow.pack.change","Increase",60
"1495","X2.12.Impact..Disease","driver.snow.pack.change","Complex",7
"1496","X2.12.Impact..Disease","driver.snow.pack.change","NoChange",4
"1497","X2.12.Impact..Invasion","driver.snow.pack.change","Increase",45
"1498","X2.12.Impact..Invasion","driver.snow.pack.change","Complex",7
"1499","X2.12.Impact..Invasion","driver.snow.pack.change","NoChange",2
