"","Impact","Driver","ImpactDirection","count"
"1160","X2.12.Impact..Composition","driver.frazzle..land.ice..change","Complex",69
"1161","X2.12.Impact..Composition","driver.frazzle..land.ice..change","NoChange",3
"1162","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Increase",2
"1163","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Decrease",7
"1164","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","Complex",11
"1165","X2.12.Impact..Genetics","driver.frazzle..land.ice..change","NoChange",4
"1166","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Increase",23
"1167","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Decrease",5
"1168","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","Complex",2
"1169","X2.12.Impact..Land.Use.Loss","driver.frazzle..land.ice..change","NoChange",1
"1170","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Increase",5
"1171","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Decrease",4
"1172","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","Complex",5
"1173","X2.12.Impact..Land.Use.Restore","driver.frazzle..land.ice..change","NoChange",1
"1174","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Increase",13
"1175","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Decrease",1
"1176","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","Complex",1
"1177","X2.12.Impact..Urbanization","driver.frazzle..land.ice..change","NoChange",2
"1178","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Increase",6
"1179","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Decrease",17
"1180","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","Complex",8
"1181","X2.12.Impact..Connectivity","driver.frazzle..land.ice..change","NoChange",1
"1182","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Increase",12
"1183","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Decrease",1
"1184","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","Complex",37
"1185","X2.12.Impact..Trophic","driver.frazzle..land.ice..change","NoChange",6
"1186","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Increase",3
"1187","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Decrease",3
"1188","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","Complex",8
"1189","X2.12.Impact..Indigenous.Knowledge","driver.frazzle..land.ice..change","NoChange",2
"1190","X2.12.Impact..Management","driver.frazzle..land.ice..change","Increase",10
"1191","X2.12.Impact..Management","driver.frazzle..land.ice..change","Decrease",1
"1192","X2.12.Impact..Management","driver.frazzle..land.ice..change","Complex",23
"1193","X2.12.Impact..Management","driver.frazzle..land.ice..change","NoChange",4
"1194","X2.12.Impact..Other","driver.frazzle..land.ice..change","Increase",18
"1195","X2.12.Impact..Other","driver.frazzle..land.ice..change","Decrease",5
"1196","X2.12.Impact..Other","driver.frazzle..land.ice..change","Complex",6
"1197","X2.12.Impact..Other","driver.frazzle..land.ice..change","NoChange",3
"1198","X2.12.Impact..Abundance","driver.surface.water.change","Increase",21
"1199","X2.12.Impact..Abundance","driver.surface.water.change","Decrease",46
"1200","X2.12.Impact..Abundance","driver.surface.water.change","Complex",46
"1201","X2.12.Impact..Richness","driver.surface.water.change","Increase",9
"1202","X2.12.Impact..Richness","driver.surface.water.change","Decrease",15
"1203","X2.12.Impact..Richness","driver.surface.water.change","Complex",32
"1204","X2.12.Impact..Richness","driver.surface.water.change","NoChange",2
"1205","X2.12.Impact..Loss","driver.surface.water.change","Increase",24
"1206","X2.12.Impact..Loss","driver.surface.water.change","Decrease",5
"1207","X2.12.Impact..Loss","driver.surface.water.change","Complex",15
"1208","X2.12.Impact..Loss","driver.surface.water.change","NoChange",4
"1209","X2.12.Impact..Disease","driver.surface.water.change","Increase",36
"1210","X2.12.Impact..Disease","driver.surface.water.change","Complex",10
"1211","X2.12.Impact..Disease","driver.surface.water.change","NoChange",4
"1212","X2.12.Impact..Invasion","driver.surface.water.change","Increase",42
"1213","X2.12.Impact..Invasion","driver.surface.water.change","Complex",6
"1214","X2.12.Impact..Invasion","driver.surface.water.change","NoChange",2
"1215","X2.12.Impact..Composition","driver.surface.water.change","Increase",19
"1216","X2.12.Impact..Composition","driver.surface.water.change","Decrease",2
"1217","X2.12.Impact..Composition","driver.surface.water.change","Complex",69
"1218","X2.12.Impact..Composition","driver.surface.water.change","NoChange",3
"1219","X2.12.Impact..Genetics","driver.surface.water.change","Increase",2
"1220","X2.12.Impact..Genetics","driver.surface.water.change","Decrease",7
"1221","X2.12.Impact..Genetics","driver.surface.water.change","Complex",11
"1222","X2.12.Impact..Genetics","driver.surface.water.change","NoChange",4
"1223","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Increase",23
"1224","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Decrease",5
"1225","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","Complex",2
"1226","X2.12.Impact..Land.Use.Loss","driver.surface.water.change","NoChange",1
"1227","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Increase",5
"1228","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Decrease",4
"1229","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","Complex",5
"1230","X2.12.Impact..Land.Use.Restore","driver.surface.water.change","NoChange",1
"1231","X2.12.Impact..Urbanization","driver.surface.water.change","Increase",13
"1232","X2.12.Impact..Urbanization","driver.surface.water.change","Decrease",1
"1233","X2.12.Impact..Urbanization","driver.surface.water.change","Complex",1
"1234","X2.12.Impact..Urbanization","driver.surface.water.change","NoChange",2
"1235","X2.12.Impact..Connectivity","driver.surface.water.change","Increase",6
"1236","X2.12.Impact..Connectivity","driver.surface.water.change","Decrease",17
"1237","X2.12.Impact..Connectivity","driver.surface.water.change","Complex",8
"1238","X2.12.Impact..Connectivity","driver.surface.water.change","NoChange",1
"1239","X2.12.Impact..Trophic","driver.surface.water.change","Increase",12
"1240","X2.12.Impact..Trophic","driver.surface.water.change","Decrease",1
"1241","X2.12.Impact..Trophic","driver.surface.water.change","Complex",37
"1242","X2.12.Impact..Trophic","driver.surface.water.change","NoChange",6
"1243","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Increase",3
"1244","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Decrease",3
"1245","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","Complex",8
"1246","X2.12.Impact..Indigenous.Knowledge","driver.surface.water.change","NoChange",2
"1247","X2.12.Impact..Management","driver.surface.water.change","Increase",10
"1248","X2.12.Impact..Management","driver.surface.water.change","Decrease",1
"1249","X2.12.Impact..Management","driver.surface.water.change","Complex",23
"1250","X2.12.Impact..Management","driver.surface.water.change","NoChange",4
"1251","X2.12.Impact..Other","driver.surface.water.change","Increase",18
"1252","X2.12.Impact..Other","driver.surface.water.change","Decrease",5
"1253","X2.12.Impact..Other","driver.surface.water.change","Complex",6
"1254","X2.12.Impact..Other","driver.surface.water.change","NoChange",3
"1255","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Increase",21
"1256","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Decrease",46
"1257","X2.12.Impact..Abundance","driver.freshwater.chemistry.change","Complex",46
"1258","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Increase",9
"1259","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Decrease",15
"1260","X2.12.Impact..Richness","driver.freshwater.chemistry.change","Complex",32
"1261","X2.12.Impact..Richness","driver.freshwater.chemistry.change","NoChange",2
"1262","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Increase",24
"1263","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Decrease",5
"1264","X2.12.Impact..Loss","driver.freshwater.chemistry.change","Complex",15
"1265","X2.12.Impact..Loss","driver.freshwater.chemistry.change","NoChange",4
"1266","X2.12.Impact..Disease","driver.freshwater.chemistry.change","Increase",36
"1267","X2.12.Impact..Disease","driver.freshwater.chemistry.change","Complex",10
"1268","X2.12.Impact..Disease","driver.freshwater.chemistry.change","NoChange",4
"1269","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","Increase",42
"1270","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","Complex",6
"1271","X2.12.Impact..Invasion","driver.freshwater.chemistry.change","NoChange",2
"1272","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Increase",19
"1273","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Decrease",2
"1274","X2.12.Impact..Composition","driver.freshwater.chemistry.change","Complex",69
"1275","X2.12.Impact..Composition","driver.freshwater.chemistry.change","NoChange",3
"1276","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Increase",2
"1277","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Decrease",7
"1278","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","Complex",11
"1279","X2.12.Impact..Genetics","driver.freshwater.chemistry.change","NoChange",4
"1280","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Increase",23
"1281","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Decrease",5
"1282","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","Complex",2
"1283","X2.12.Impact..Land.Use.Loss","driver.freshwater.chemistry.change","NoChange",1
"1284","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Increase",5
"1285","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Decrease",4
"1286","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","Complex",5
"1287","X2.12.Impact..Land.Use.Restore","driver.freshwater.chemistry.change","NoChange",1
"1288","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Increase",13
"1289","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Decrease",1
"1290","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","Complex",1
"1291","X2.12.Impact..Urbanization","driver.freshwater.chemistry.change","NoChange",2
"1292","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Increase",6
"1293","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Decrease",17
"1294","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","Complex",8
"1295","X2.12.Impact..Connectivity","driver.freshwater.chemistry.change","NoChange",1
"1296","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Increase",12
"1297","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Decrease",1
"1298","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","Complex",37
"1299","X2.12.Impact..Trophic","driver.freshwater.chemistry.change","NoChange",6
"1300","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Increase",3
"1301","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Decrease",3
"1302","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","Complex",8
"1303","X2.12.Impact..Indigenous.Knowledge","driver.freshwater.chemistry.change","NoChange",2
"1304","X2.12.Impact..Management","driver.freshwater.chemistry.change","Increase",10
"1305","X2.12.Impact..Management","driver.freshwater.chemistry.change","Decrease",1
"1306","X2.12.Impact..Management","driver.freshwater.chemistry.change","Complex",23
"1307","X2.12.Impact..Management","driver.freshwater.chemistry.change","NoChange",4
"1308","X2.12.Impact..Other","driver.freshwater.chemistry.change","Increase",18
"1309","X2.12.Impact..Other","driver.freshwater.chemistry.change","Decrease",5
"1310","X2.12.Impact..Other","driver.freshwater.chemistry.change","Complex",6
"1311","X2.12.Impact..Other","driver.freshwater.chemistry.change","NoChange",3
"1312","X2.12.Impact..Abundance","driver.wind.pattern.change","Increase",21
"1313","X2.12.Impact..Abundance","driver.wind.pattern.change","Decrease",46
"1314","X2.12.Impact..Abundance","driver.wind.pattern.change","Complex",46
"1315","X2.12.Impact..Richness","driver.wind.pattern.change","Increase",9
"1316","X2.12.Impact..Richness","driver.wind.pattern.change","Decrease",15
"1317","X2.12.Impact..Richness","driver.wind.pattern.change","Complex",32
"1318","X2.12.Impact..Richness","driver.wind.pattern.change","NoChange",2
"1319","X2.12.Impact..Loss","driver.wind.pattern.change","Increase",24
"1320","X2.12.Impact..Loss","driver.wind.pattern.change","Decrease",5
"1321","X2.12.Impact..Loss","driver.wind.pattern.change","Complex",15
"1322","X2.12.Impact..Loss","driver.wind.pattern.change","NoChange",4
"1323","X2.12.Impact..Disease","driver.wind.pattern.change","Increase",36
"1324","X2.12.Impact..Disease","driver.wind.pattern.change","Complex",10
"1325","X2.12.Impact..Disease","driver.wind.pattern.change","NoChange",4
"1326","X2.12.Impact..Invasion","driver.wind.pattern.change","Increase",42
"1327","X2.12.Impact..Invasion","driver.wind.pattern.change","Complex",6
"1328","X2.12.Impact..Invasion","driver.wind.pattern.change","NoChange",2
"1329","X2.12.Impact..Composition","driver.wind.pattern.change","Increase",19
"1330","X2.12.Impact..Composition","driver.wind.pattern.change","Decrease",2
"1331","X2.12.Impact..Composition","driver.wind.pattern.change","Complex",69
"1332","X2.12.Impact..Composition","driver.wind.pattern.change","NoChange",3
"1333","X2.12.Impact..Genetics","driver.wind.pattern.change","Increase",2
"1334","X2.12.Impact..Genetics","driver.wind.pattern.change","Decrease",7
"1335","X2.12.Impact..Genetics","driver.wind.pattern.change","Complex",11
"1336","X2.12.Impact..Genetics","driver.wind.pattern.change","NoChange",4
"1337","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Increase",23
"1338","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Decrease",5
"1339","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","Complex",2
"1340","X2.12.Impact..Land.Use.Loss","driver.wind.pattern.change","NoChange",1
"1341","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Increase",5
"1342","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Decrease",4
"1343","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","Complex",5
"1344","X2.12.Impact..Land.Use.Restore","driver.wind.pattern.change","NoChange",1
"1345","X2.12.Impact..Urbanization","driver.wind.pattern.change","Increase",13
"1346","X2.12.Impact..Urbanization","driver.wind.pattern.change","Decrease",1
"1347","X2.12.Impact..Urbanization","driver.wind.pattern.change","Complex",1
"1348","X2.12.Impact..Urbanization","driver.wind.pattern.change","NoChange",2
"1349","X2.12.Impact..Connectivity","driver.wind.pattern.change","Increase",6
"1350","X2.12.Impact..Connectivity","driver.wind.pattern.change","Decrease",17
"1351","X2.12.Impact..Connectivity","driver.wind.pattern.change","Complex",8
"1352","X2.12.Impact..Connectivity","driver.wind.pattern.change","NoChange",1
"1353","X2.12.Impact..Trophic","driver.wind.pattern.change","Increase",12
"1354","X2.12.Impact..Trophic","driver.wind.pattern.change","Decrease",1
"1355","X2.12.Impact..Trophic","driver.wind.pattern.change","Complex",37
"1356","X2.12.Impact..Trophic","driver.wind.pattern.change","NoChange",6
"1357","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Increase",3
"1358","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Decrease",3
"1359","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","Complex",8
"1360","X2.12.Impact..Indigenous.Knowledge","driver.wind.pattern.change","NoChange",2
"1361","X2.12.Impact..Management","driver.wind.pattern.change","Increase",10
"1362","X2.12.Impact..Management","driver.wind.pattern.change","Decrease",1
"1363","X2.12.Impact..Management","driver.wind.pattern.change","Complex",23
"1364","X2.12.Impact..Management","driver.wind.pattern.change","NoChange",4
"1365","X2.12.Impact..Other","driver.wind.pattern.change","Increase",18
"1366","X2.12.Impact..Other","driver.wind.pattern.change","Decrease",5
"1367","X2.12.Impact..Other","driver.wind.pattern.change","Complex",6
"1368","X2.12.Impact..Other","driver.wind.pattern.change","NoChange",3
"1369","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Increase",21
"1370","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Decrease",46
"1371","X2.12.Impact..Abundance","driver.snow.pack..depth.and.hardness.","Complex",46
"1372","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Increase",9
"1373","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Decrease",15
"1374","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","Complex",32
"1375","X2.12.Impact..Richness","driver.snow.pack..depth.and.hardness.","NoChange",2
"1376","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Increase",24
"1377","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Decrease",5
"1378","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","Complex",15
"1379","X2.12.Impact..Loss","driver.snow.pack..depth.and.hardness.","NoChange",4
"1380","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","Increase",36
"1381","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","Complex",10
"1382","X2.12.Impact..Disease","driver.snow.pack..depth.and.hardness.","NoChange",4
"1383","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","Increase",42
"1384","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","Complex",6
"1385","X2.12.Impact..Invasion","driver.snow.pack..depth.and.hardness.","NoChange",2
"1386","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Increase",19
"1387","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Decrease",2
"1388","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","Complex",69
"1389","X2.12.Impact..Composition","driver.snow.pack..depth.and.hardness.","NoChange",3
"1390","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Increase",2
"1391","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Decrease",7
"1392","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","Complex",11
"1393","X2.12.Impact..Genetics","driver.snow.pack..depth.and.hardness.","NoChange",4
"1394","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Increase",23
"1395","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Decrease",5
"1396","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","Complex",2
"1397","X2.12.Impact..Land.Use.Loss","driver.snow.pack..depth.and.hardness.","NoChange",1
"1398","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Increase",5
"1399","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Decrease",4
"1400","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","Complex",5
"1401","X2.12.Impact..Land.Use.Restore","driver.snow.pack..depth.and.hardness.","NoChange",1
"1402","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Increase",13
"1403","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Decrease",1
"1404","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","Complex",1
"1405","X2.12.Impact..Urbanization","driver.snow.pack..depth.and.hardness.","NoChange",2
"1406","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Increase",6
"1407","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Decrease",17
"1408","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","Complex",8
"1409","X2.12.Impact..Connectivity","driver.snow.pack..depth.and.hardness.","NoChange",1
"1410","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Increase",12
"1411","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Decrease",1
"1412","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","Complex",37
"1413","X2.12.Impact..Trophic","driver.snow.pack..depth.and.hardness.","NoChange",6
"1414","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Increase",3
"1415","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Decrease",3
"1416","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","Complex",8
"1417","X2.12.Impact..Indigenous.Knowledge","driver.snow.pack..depth.and.hardness.","NoChange",2
"1418","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Increase",10
"1419","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Decrease",1
"1420","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","Complex",23
"1421","X2.12.Impact..Management","driver.snow.pack..depth.and.hardness.","NoChange",4
"1422","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Increase",18
"1423","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Decrease",5
"1424","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","Complex",6
"1425","X2.12.Impact..Other","driver.snow.pack..depth.and.hardness.","NoChange",3
"1426","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",21
"1427","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",46
"1428","X2.12.Impact..Abundance","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",46
"1429","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",9
"1430","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",15
"1431","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",32
"1432","X2.12.Impact..Richness","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1433","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",24
"1434","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",5
"1435","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",15
"1436","X2.12.Impact..Loss","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1437","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",36
"1438","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",10
"1439","X2.12.Impact..Disease","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1440","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",42
"1441","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",6
"1442","X2.12.Impact..Invasion","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1443","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",19
"1444","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",2
"1445","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",69
"1446","X2.12.Impact..Composition","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1447","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",2
"1448","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",7
"1449","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",11
"1450","X2.12.Impact..Genetics","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1451","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",23
"1452","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",5
"1453","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",2
"1454","X2.12.Impact..Land.Use.Loss","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",1
"1455","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",5
"1456","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",4
"1457","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",5
"1458","X2.12.Impact..Land.Use.Restore","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",1
"1459","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",13
"1460","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",1
"1461","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",1
"1462","X2.12.Impact..Urbanization","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1463","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",6
"1464","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",17
"1465","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",8
"1466","X2.12.Impact..Connectivity","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",1
"1467","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",12
"1468","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",1
"1469","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",37
"1470","X2.12.Impact..Trophic","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",6
"1471","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",3
"1472","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",3
"1473","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",8
"1474","X2.12.Impact..Indigenous.Knowledge","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",2
"1475","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",10
"1476","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",1
"1477","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",23
"1478","X2.12.Impact..Management","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",4
"1479","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Increase",18
"1480","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Decrease",5
"1481","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","Complex",6
"1482","X2.12.Impact..Other","driver.El.Nino.Southern.Oscillation..ENSO.","NoChange",3
"1483","X2.12.Impact..Abundance","driver.snow.pack.change","Increase",21
"1484","X2.12.Impact..Abundance","driver.snow.pack.change","Decrease",46
"1485","X2.12.Impact..Abundance","driver.snow.pack.change","Complex",46
"1486","X2.12.Impact..Richness","driver.snow.pack.change","Increase",9
"1487","X2.12.Impact..Richness","driver.snow.pack.change","Decrease",15
"1488","X2.12.Impact..Richness","driver.snow.pack.change","Complex",32
"1489","X2.12.Impact..Richness","driver.snow.pack.change","NoChange",2
"1490","X2.12.Impact..Loss","driver.snow.pack.change","Increase",24
"1491","X2.12.Impact..Loss","driver.snow.pack.change","Decrease",5
"1492","X2.12.Impact..Loss","driver.snow.pack.change","Complex",15
"1493","X2.12.Impact..Loss","driver.snow.pack.change","NoChange",4
"1494","X2.12.Impact..Disease","driver.snow.pack.change","Increase",36
"1495","X2.12.Impact..Disease","driver.snow.pack.change","Complex",10
"1496","X2.12.Impact..Disease","driver.snow.pack.change","NoChange",4
"1497","X2.12.Impact..Invasion","driver.snow.pack.change","Increase",42
"1498","X2.12.Impact..Invasion","driver.snow.pack.change","Complex",6
"1499","X2.12.Impact..Invasion","driver.snow.pack.change","NoChange",2
